4d⁴5s¹,ni,2
Nb,ni,2
Nh,ni,2
镊,ni,5
CO(NH₂)₂,nioaoosu,2
CO(NH₂)₂,nioksu,2
CO(NH₂)₂,ncsu,2
3d⁸4s²,nioe,2
3d⁸4s²,nx,2
Ni,nioe,2
Ni,nx,2
5f¹⁴7s²,nuoo,2
5f¹⁴7s²,no,2
No,nuoo,2
No,no,2
4f⁴6s²,ny,2
Nd,ny,2
氧,oo,5
146,oooo,3
498,oooo,3
O—O,oooo,3
O═O,oooo,3
Ω,obmu,2
㏀,obmu,2
㏁,obmu,2
镤,pa,5
Na₂SiO₃,paoohuoajioj,2
Na₂SiO₃,paoohuoajm,2
Na₂SiO₃,paoohwjioj,2
Na₂SiO₃,paoohwjm,2
Na₂SiO₃,pkhuoajioj,2
Na₂SiO₃,pkhuoajm,2
Na₂SiO₃,pkhwjioj,2
Na₂SiO₃,pkhwjm,2
㎩,pasika,2
㎪,pasika,2
㎫,pasika,2
㎬,pasika,2
5f⁹7s²,pz,2
Bk,pz,2
2s²2p¹,pg,2
B,pg,2
Na₂B₄O₇·10H₂O,pgua,2
H₃BO₃,pgsuoj,2
H₃BO₃,pgsr,2
2s²,pi,2
Be,pi,2
[(CH₃)₂NNH₂],piojorjioaj;,2
[(CH₃)₂NNH₂],piojorjwj;,2
[(CH₃)₂NNH₂],pmorjioaj;,2
[(CH₃)₂NNH₂],pmorjwj;,2
AlO₂⁻,piojlysuojgf,2
AlO₂⁻,piojlysuohof,2
AlO₂⁻,piojlysrgf,2
AlO₂⁻,pmlysuojgf,2
AlO₂⁻,pmlysuohof,2
AlO₂⁻,pmlysrgf,2
NaAlO₂,piojlysuojna,2
NaAlO₂,piojlysrna,2
NaAlO₂,pmlysuojna,2
NaAlO₂,pmlysrna,2
As₂O₃,piuuoh,2
As₂O₃,piud,2
Na₂SO₄·10H₂O,pixioaoo,2
Na₂SO₄·10H₂O,pixiok,2
Na₂SO₄·10H₂O,pixwoo,2
Na₂SO₄·10H₂O,pixc,2
410,po,3
4f⁵6s²,po,2
6s²6p⁴,po,2
Pm,po,2
Po,po,2
P—O,po,3
P═O,po,3
钋,po,5
4f³6s²,pu,2
5f²6d¹7s²,pu,2
Pa,pu,2
Pr,pu,2
钚,pu,5
6.62607015×10⁻³⁴J·s,pulhkeihuu,2
C₆H₁₂O₆,putaooth,2
C₆H₁₂O₆,putkth,2
6s²6p²,qioj,2
6s²6p²,qm,2
Pb,qioj,2
Pb,qm,2
Pb₃O₄,qiojdj,2
Pb₃O₄,qmdj,2
‰,qiojffvi,2
‰,qmffvi,2
—OH,qiohji,2
—OH,qdji,2
kJ/mol,qiojjioaoomzmo,2
kJ/mol,qiojjiokmzmo,2
kJ/mol,qiojjwoomzmo,2
kJ/mol,qiojjcmzmo,2
kJ/mol,qmjioaoomzmo,2
kJ/mol,qmjiokmzmo,2
kJ/mol,qmjwoomzmo,2
kJ/mol,qmjcmzmo,2
㎞,qiojmi,2
㎞,qmmi,2
㎢,qiojmi,2
㎢,qmmi,2
㎦,qiojmi,2
㎦,qmmi,2
1s¹,q;,2
H,q;,2
H₂,q;,2
HI,q;diojsuoj,2
HI,q;diojsr,2
HI,q;dmsuoj,2
HI,q;dmsr,2
HF,q;fusuoj,2
HF,q;fusr,2
CN⁻,q;gf,2
—H,q;ji,2
H⁺,q;lizi,2
H₂,q;qi,2
HCN,q;q;suoj,2
HCN,q;q;sr,2
HBr,q;xqsuoj,2
HBr,q;xqsr,2
OH⁻,q;yhgf,2
Ba(OH)₂,q;yhhuoabz,2
Ba(OH)₂,q;yhhwbz,2
Ca(OH)₂,q;yhhuoagl,2
Ca(OH)₂,q;yhhwgl,2
Al(OH)₃,q;yhhuoaly,2
Al(OH)₃,q;yhhwly,2
Mg(OH)₂,q;yhhuoamz,2
Mg(OH)₂,q;yhhwmz,2
NaOH,q;yhhuoana,2
NaOH,q;yhhuojoa,2
NaOH,q;yhhwna,2
NaOH,q;yhhroa,2
Fe(OH)₃,q;yhhuoatioe,2
Fe(OH)₃,q;yhhuoatx,2
Fe(OH)₃,q;yhhwtioe,2
Fe(OH)₃,q;yhhwtx,2
Cu(OH)₂,q;yhhuoats,2
Cu(OH)₂,q;yhhwts,2
Zn(OH)₂,q;yhhuoaxn,2
Zn(OH)₂,q;yhhwxn,2
MnO(OH),q;yhhuoayhmg,2
MnO(OH),q;yhhwyhmg,2
Fe(OH)₂,q;yhhuoayatioe,2
Fe(OH)₂,q;yhhuoayatx,2
Fe(OH)₂,q;yhhwyatioe,2
Fe(OH)₂,q;yhhwyatx,2
↑,qiti,2
—SH,qqji,2
Mn₂O₇,qiyhhuoaormg,2
Mn₂O₇,qiyhhwormg,2
CₙH₂ₙ₊₁CHO,quoj,2
CₙH₂ₙ₊₁CHO,qr,2
CₙH₂ₙ₋₂,quoet;,2
CₙH₂ₙ₋₂,qtt;,2
铼,re,5
5s¹,ru,2
Rb,ru,2
钌,ru,5
C₁₂H₂₂O₁₁,ruth,2
≡,sjjioj,2
≡,sjjm,2
CHCl₃,sjlyjioawj,2
CHCl₃,sjlyjwwj,2
Cr₂O₃,sjyhhuoaorge,2
Cr₂O₃,sjyhhworge,2
Fe₂O₃,sjyhhuoaortioe,2
Fe₂O₃,sjyhhuoaortx,2
Fe₂O₃,sjyhhwortioe,2
Fe₂O₃,sjyhhwortx,2
SO₃,sjyhhuoalq,2
SO₃,sjyhhwlq,2
WO₃,sjyhhuoawu,2
WO₃,sjyhhwwu,2
6s¹,se,2
Cs,se,2
硒,se,5
Se—Se,sese,3
4f⁶6s²,uj,2
Sm,uj,2
NaCN,uanl,2
NaCN,ujol,2
NaCN,ujnl,2
NaOH,uaoojioj,2
NaOH,uaoojm,2
NaOH,ukjioj,2
NaOH,ukjm,2
4s²4p³,uf,2
As,uf,2
→,ugig,3
═══,ugig,2
HgCl₂,uggs,2
L/mol,ugmzmoor,2
℃,ueuidu,2
4f¹5d¹6s²,ui,2
Ce,ui,2
CaSO₄·2H₂O,uigaoo,2
CaSO₄·2H₂O,uigk,2
SiO₂,uiy;,2
=,uuohjioj,2
=,uuohjm,2
=,udjioj,2
=,udjm,2
H₂O₂,uuohyhuv,2
H₂O₂,udyhuv,2
—Bu—t,uud;ji,2
—C(CH₃)₃,uud;ji,2
—COOC(CH₃)₃,uud;yhthji,2
H₂O,uv,2
Na₂SiO₃,uvboli,2
Ca(OH)₂,uuuihv,2
5s²,si,2
Sr,si,2
硅,si,5
[Cu(NH₃)₄]²⁺,siojhetslizi,2
CCl₄,silyhuoatj,2
CCl₄,silyhwtj,2
CCl₄,silyjioawj,2
CCl₄,silyjwwj,2
460,sioo,3
Si—O,sioo,3
[Al(OH)₄]⁻,siqiohjihelysuojgf,2
[Al(OH)₄]⁻,siqiohjihelysuohof,2
[Al(OH)₄]⁻,siqiohjihelysrgf,2
[Al(OH)₄]⁻,siqdjihelysuojgf,2
[Al(OH)₄]⁻,siqdjihelysuohof,2
[Al(OH)₄]⁻,siqdjihelysrgf,2
[B(OH)₄]⁻,siqiohjihepgsuojgf,2
[B(OH)₄]⁻,siqiohjihepgsuohof,2
[B(OH)₄]⁻,siqiohjihepgsrgf,2
[B(OH)₄]⁻,siqdjihepgsuojgf,2
[B(OH)₄]⁻,siqdjihepgsuohof,2
[B(OH)₄]⁻,siqdjihepgsrgf,2
176,sisi,3
Si—Si,sisi,3
N₂O₄,siyhhuoaordj,2
N₂O₄,siyhhwordj,2
Fe₃O₄,siyhhuoasjtioe,2
Fe₃O₄,siyhhuoasjtx,2
Fe₃O₄,siyhhwsjtioe,2
Fe₃O₄,siyhhwsjtx,2
Na₂CO₃,suda,2
—COOH,suooji,2
—COOH,soji,2
CₙH₂ₙ₊₁COOH,suoosuoj,2
CₙH₂ₙ₊₁COOH,suoosr,2
CₙH₂ₙ₊₁COOH,sosuoj,2
CₙH₂ₙ₊₁COOH,sosr,2
6s²6p¹,ta,2
Tl,ta,2
钽,ta,5
3d²4s²,tl,2
Ti,tl,2
TiO₂,tlbl,2
—NH—CO—,tljioj,2
—NH—CO—,tljm,2
2s²2p²,tj,2
5d³6s²,tj,2
C,tj,2
Ta,tj,2
—CO—,thji,2
CaC₂,tjhuoagl,2
CaC₂,tjhwgl,2
H₂CO₃,tjsuoj,2
H₂CO₃,tjsr,2
CaCO₃,tjsuojgl,2
CaCO₃,tjsuohol,2
CaCO₃,tjsrgl,2
CO₃²⁻,tjsuojgf,2
CO₃²⁻,tjsuohof,2
CO₃²⁻,tjsrgf,2
K₂CO₃,tjsuojjioa,2
K₂CO₃,tjsuojjw,2
K₂CO₃,tjsrjioa,2
K₂CO₃,tjsrjw,2
MgCO₃,tjsuojmz,2
MgCO₃,tjsrmz,2
Na₂CO₃,tjsuojna,2
Na₂CO₃,tjsrna,2
NH₄HCO₃,tjsuojqngj,2
NH₄HCO₃,tjsuojq;oj,2
NH₄HCO₃,tjsrqngj,2
NH₄HCO₃,tjsrq;oj,2
HCO₃⁻,tjsuojq;gf,2
HCO₃⁻,tjsrq;gf,2
NaHCO₃,tjsuojq;na,2
NaHCO₃,tjsrq;na,2
Ag₂CO₃,tjsuojyn,2
Ag₂CO₃,tjsryn,2
4f⁹6s²,te,2
Tb,te,2
碲,te,5
5s²5p³,ti,2
Sb,ti,2
钛,ti,5
铊,ti,5
Ts,tioj,2
Ts,tm,2
SrSO₄,tiojq;ui,2
SrSO₄,tmq;ui,2
3d⁶4s²,tioe,2
3d⁶4s²,tx,2
Fe,tioe,2
Fe,tx,2
FeSO₄·7H₂O,tioefj,2
FeSO₄·7H₂O,txfj,2
Fe³⁺,tioelizi,2
Fe³⁺,txlizi,2
[Fe(CN)₆]³⁻,tioeq;gf,2
[Fe(CN)₆]³⁻,txq;gf,2
[Fe(CN)₆]³⁻,tioeq;gflizi,2
[Fe(CN)₆]³⁻,txq;gflizi,2
K₃[Fe(CN)₆],tioeq;huoajioa,2
K₃[Fe(CN)₆],tioeq;huoajw,2
K₃[Fe(CN)₆],tioeq;hwjioa,2
K₃[Fe(CN)₆],tioeq;hwjw,2
K₃[Fe(CN)₆],txq;huoajioa,2
K₃[Fe(CN)₆],txq;huoajw,2
K₃[Fe(CN)₆],txq;hwjioa,2
K₃[Fe(CN)₆],txq;hwjw,2
Fe₃[Fe(CN)₆]₂,tioeq;huoayatioe,2
Fe₃[Fe(CN)₆]₂,tioeq;huoayatx,2
Fe₃[Fe(CN)₆]₂,tioeq;hwyatioe,2
Fe₃[Fe(CN)₆]₂,tioeq;hwyatx,2
Fe₃[Fe(CN)₆]₂,txq;huoayatioe,2
Fe₃[Fe(CN)₆]₂,txq;huoayatx,2
Fe₃[Fe(CN)₆]₂,txq;hwyatioe,2
Fe₃[Fe(CN)₆]₂,txq;hwyatx,2
3d¹⁰4s¹,ts,2
Cu,ts,2
Cu²⁺,tslizi,2
6d²7s²,tu,2
Th,tu,2
—R,wjji,2
CₙH₂ₙ₊₂,wjt;,2
㎺,wate,2
㎻,wate,2
㎼,wate,2
㎽,wate,2
㎾,wate,2
㎿,wate,2
㎛,wzmi,2
5d⁴6s²,wu,2
W,wu,2
V₂O₅,wuyhhuoaorfj,2
V₂O₅,wuyhhworfj,2
P₂O₅,wuyhhuoaorln,2
P₂O₅,wuyhhworln,2
4s²4p⁴,xi,2
5s²5p²,xi,2
Se,xi,2
Sg,xi,2
Sn,xi,2
锡,xi,5
5s²5p⁶,xioj,2
5s²5p⁶,xm,2
Xe,xioj,2
Xe,xm,2
C₁₂H₂₂O₁₁,xiojwzorth,2
C₁₂H₂₂O₁₁,xmwzorth,2
(C₆H₁₀O₅)ₙ,xiojwzsu,2
(C₆H₁₀O₅)ₙ,xmwzsu,2
—NO₂,xioaooji,2
—NO₂,xiokji,2
—NO₂,xwooji,2
—NO₂,xcji,2
Ca(OH)₂,xioaoouihv,2
Ca(OH)₂,xiokuihv,2
Ca(OH)₂,xwoouihv,2
Ca(OH)₂,xcuihv,2
HNO₃,xioaoosuoj,2
HNO₃,xioaoosr,2
HNO₃,xioksuoj,2
HNO₃,xioksr,2
HNO₃,xwoosuoj,2
HNO₃,xwoosr,2
HNO₃,xcsuoj,2
HNO₃,xcsr,2
NH₄NO₃,xioaoosuoanj,2
NH₄NO₃,xioaoosuojoj,2
NH₄NO₃,xioaoosroj,2
NH₄NO₃,xioksuoanj,2
NH₄NO₃,xioksuojoj,2
NH₄NO₃,xioksroj,2
NH₄NO₃,xwoosuoanj,2
NH₄NO₃,xwoosuojoj,2
NH₄NO₃,xwoosroj,2
NH₄NO₃,xcsuoanj,2
NH₄NO₃,xcsuojoj,2
NH₄NO₃,xcsroj,2
Ca(NO₃)₂,xioaoosuojgl,2
Ca(NO₃)₂,xioaoosuohol,2
Ca(NO₃)₂,xioaoosrgl,2
Ca(NO₃)₂,xioksuojgl,2
Ca(NO₃)₂,xioksuohol,2
Ca(NO₃)₂,xioksrgl,2
Ca(NO₃)₂,xwoosuojgl,2
Ca(NO₃)₂,xwoosuohol,2
Ca(NO₃)₂,xwoosrgl,2
Ca(NO₃)₂,xcsuojgl,2
Ca(NO₃)₂,xcsuohol,2
Ca(NO₃)₂,xcsrgl,2
NO₃⁻,xioaoosuojgf,2
NO₃⁻,xioaoosuohof,2
NO₃⁻,xioaoosrgf,2
NO₃⁻,xioksuojgf,2
NO₃⁻,xioksuohof,2
NO₃⁻,xioksrgf,2
NO₃⁻,xwoosuojgf,2
NO₃⁻,xwoosuohof,2
NO₃⁻,xwoosrgf,2
NO₃⁻,xcsuojgf,2
NO₃⁻,xcsuohof,2
NO₃⁻,xcsrgf,2
KNO₃,xioaoosuojjioa,2
KNO₃,xioaoosuojjw,2
KNO₃,xioaoosrjioa,2
KNO₃,xioaoosrjw,2
KNO₃,xioksuojjioa,2
KNO₃,xioksuojjw,2
KNO₃,xioksrjioa,2
KNO₃,xioksrjw,2
KNO₃,xwoosuojjioa,2
KNO₃,xwoosuojjw,2
KNO₃,xwoosrjioa,2
KNO₃,xwoosrjw,2
KNO₃,xcsuojjioa,2
KNO₃,xcsuojjw,2
KNO₃,xcsrjioa,2
KNO₃,xcsrjw,2
Mg(NO₃)₂,xioaoosuojmz,2
Mg(NO₃)₂,xioaoosrmz,2
Mg(NO₃)₂,xioksuojmz,2
Mg(NO₃)₂,xioksrmz,2
Mg(NO₃)₂,xwoosuojmz,2
Mg(NO₃)₂,xwoosrmz,2
Mg(NO₃)₂,xcsuojmz,2
Mg(NO₃)₂,xcsrmz,2
Cu(NO₃)₂,xioaoosuojts,2
Cu(NO₃)₂,xioaoosrts,2
Cu(NO₃)₂,xioksuojts,2
Cu(NO₃)₂,xioksrts,2
Cu(NO₃)₂,xwoosuojts,2
Cu(NO₃)₂,xwoosrts,2
Cu(NO₃)₂,xcsuojts,2
Cu(NO₃)₂,xcsrts,2
AgNO₃,xioaoosuojyn,2
AgNO₃,xioaoosryn,2
AgNO₃,xioksuojyn,2
AgNO₃,xioksryn,2
AgNO₃,xwoosuojyn,2
AgNO₃,xwoosryn,2
AgNO₃,xcsuojyn,2
AgNO₃,xcsryn,2
NaHCO₃,xioaoosuda,2
NaHCO₃,xioksuda,2
NaHCO₃,xwoosuda,2
NaHCO₃,xcsuda,2
—NO₂,xioaooxioj,2
—NO₂,xioaooxm,2
—NO₂,xiokxioj,2
—NO₂,xiokxm,2
—NO₂,xwooxioj,2
—NO₂,xwooxm,2
—NO₂,xcxioj,2
—NO₂,xcxm,2
—CH₂—CH=CH₂,xib;ji,2
MgSO₄·7H₂O,xioeyj,2
MgSO₄·7H₂O,xxyj,2
3d¹⁰4s²,xn,2
Zn,xn,2
ZnO,xnbl,2
Zn²⁺,xnlizi,2
CₙH₂ₙ,xit;,2
4s²4p⁵,xq,2
Br,xq,2
Br₂,xq,2
HBr,xqhuoaq;,2
HBr,xqhwq;,2
—Br,xqji,2
Br⁻,xqlizi,2
CH₃CH₂Br,xqyiwj,2
㏜,xiwote,2
3s²3p⁶ ,ya,2
Ar,ya,2
Hg⁺,yagslizi,2
H₃PO₃,yalnsuoj,2
H₃PO₃,yalnsr,2
H₂SO₃,yalqsuoj,2
H₂SO₃,yalqsr,2
SO₃²⁻,yalqsuojgf,2
SO₃²⁻,yalqsuohof,2
SO₃²⁻,yalqsrgf,2
K₂SO₃,yalqsuojjioa,2
K₂SO₃,yalqsuojjw,2
K₂SO₃,yalqsrjioa,2
K₂SO₃,yalqsrjw,2
Na₂SO₃,yalqsuojna,2
Na₂SO₃,yalqsrna,2
HSO₃⁻,yalqsuojq;gf,2
HSO₃⁻,yalqsrq;gf,2
NaHSO₃,yalqsuojq;na,2
NaHSO₃,yalqsrq;na,2
2s²2p⁴,yh,2
O,yh,2
O₂,yh,2
BaO,yhhuoabz,2
BaO,yhhwbz,2
V₂O₅,yhhuoafj,2
V₂O₅,yhhwfj,2
CaO,yhhuoagl,2
CaO,yhhwgl,2
Cr₂O₃,yhhuoage,2
Cr₂O₃,yhhwge,2
Al₂O₃,yhhuoaly,2
Al₂O₃,yhhwly,2
MgO,yhhuoamz,2
MgO,yhhwmz,2
Na₂O,yhhuoana,2
Na₂O,yhhuojoa,2
Na₂O,yhhwna,2
Na₂O,yhhroa,2
PbO,yhhuoaqioj,2
PbO,yhhuoaqm,2
PbO,yhhwqioj,2
PbO,yhhwqm,2
FeO,yhhuoatioe,2
FeO,yhhuoatx,2
FeO,yhhwtioe,2
FeO,yhhwtx,2
Fe₂O₃,yhhuoatioe,2
Fe₂O₃,yhhuoatx,2
Fe₂O₃,yhhwtioe,2
Fe₂O₃,yhhwtx,2
Fe₃O₄,yhhuoatioe,2
Fe₃O₄,yhhuoatx,2
Fe₃O₄,yhhwtioe,2
Fe₃O₄,yhhwtx,2
CuO,yhhuoats,2
CuO,yhhwts,2
FeO,yhhuoayatioe,2
FeO,yhhuoayatx,2
FeO,yhhwyatioe,2
FeO,yhhwyatx,2
Cu₂O,yhhuoayats,2
Cu₂O,yhhwyats,2
Ag₂O,yhhuoayn,2
Ag₂O,yhhwyn,2
O²⁻,yhlizi,2
O₂,yhqi,2
HCl,yjsuoj,2
HCl,yjsr,2
Fe²⁺,yatioelizi,2
Fe²⁺,yatxlizi,2
Cu⁺,yatslizi,2
—NO,yaxioaooji,2
—NO,yaxiokji,2
—NO,yaxwooji,2
—NO,yaxcji,2
NaNO₂,yaxioaoosuojna,2
NaNO₂,yaxioaoosrna,2
NaNO₂,yaxioksuojna,2
NaNO₂,yaxioksrna,2
NaNO₂,yaxwoosuojna,2
NaNO₂,yaxwoosrna,2
NaNO₂,yaxcsuojna,2
NaNO₂,yaxcsrna,2
—NO,yaxioaooxioj,2
—NO,yaxioaooxm,2
—NO,yaxiokxioj,2
—NO,yaxiokxm,2
—NO,yaxwooxioj,2
—NO,yaxwooxm,2
—NO,yaxcxioj,2
—NO,yaxcxm,2
4d¹5s²,yi,2
4f¹⁴6s²,yi,2
5d⁷6s²,yi,2
Ir,yi,2
Y,yi,2
Yb,yi,2
—CH(CH₃)₂,yib;ji,2
—Pr—i,yib;ji,2
—H₂C=C(CH₃)C—,yib;xiji,2
CH₃CH₂OH,yiip,2
C₂H₅OH,yiip,2
C₂H₆O,yiip,2
CH₃CH₂ONa,yiipna,2
HOCH₂COOH,yiipsuoj,2
HOCH₂COOH,yiipsr,2
H₂NCH₂CH₂NH₂,yioerj,2
H₂NCH₂CH₂NH₂,yioroj,2
HOCH₂CH₂OH,yiorip,2
COOH—COOH,yiorsuoj,2
COOH—COOH,yiorsr,2
H₂C₂O₄,yiorsuoj,2
H₂C₂O₄,yiorsr,2
—C₂H₅,yiji,2
—Et,yiji,2
CH₃Cl,yilyjioawj,2
CH₃Cl,yilyjwwj,2
4d¹⁰5s¹,yn,2
5s²5p¹,yn,2
Ag,yn,2
In,yn,2
CaF₂,y;ui,2
6.67384×10⁻¹¹m³/(kg·s²),ynliihlioh,2
6.67384×10⁻¹¹m³/(kg·s²),ynliihld,2
Ag⁺,ynlizi,2
HgS,ynvu,2
CH₃CHO,yiquoj,2
CH₃CHO,yiqr,2
C₂H₄O,yiquoj,2
C₂H₄O,yiqr,2
CH≡CH,yiquoe,2
CH≡CH,yiqt,2
C₂H₂,yiquoe,2
C₂H₂,yiqt,2
—C≡CH,yiquoeji,2
—C≡CH,yiqtji,2
NH₃·H₂O,yiuvheoj,2
CH₃COOH,yisuoj,2
CH₃COOH,yisr,2
CH₃COONa,yisuojna,2
CH₃COONa,yisrna,2
CH₃COOCH₂CH₃,yisuojyivi,2
CH₃COOCH₂CH₃,yisryivi,2
C₄H₈O₂,yisuojyivi,2
C₄H₈O₂,yisryivi,2
CH₃CH₃,yiwj,2
C₂H₆,yiwj,2
CH₂=CH₂,yixi,2
C₂H₄,yixi,2
—NHCOCH₃,yixioanjji,2
—NHCOCH₃,yixiojojji,2
—NHCOCH₃,yixwnjji,2
—NHCOCH₃,yixmojji,2
—Ac,yixiojji,2
—Ac,yixmji,2
—COCH₃,yixiojji,2
—COCH₃,yixmji,2
—OCOCH₃,yixiojyhji,2
—OCOCH₃,yixmyhji,2
—CH=CH₂,yixiji,2
NO,yiyhhuoadj,2
NO,yiyhhwdj,2
CO,yiyhhuoatj,2
CO,yiyhhwtj,2
CₙH₂ₙ₊₁OH,yiyuojip,2
CₙH₂ₙ₊₁OH,yiyrip,2
CₙH₂ₙ₊₁X,yiyuojludlt;,2
CₙH₂ₙ₊₁X,yiyrludlt;,2
4f⁷6s²,yb,2
5f³6d¹7s²,yb,2
Eu,yb,2
U,yb,2
Na₂SO₄·10H₂O,yuojm;ff,2
Na₂SO₄·10H₂O,yrm;ff,2
4s²4p²,ve,2
Ge,ve,2
—CH₂CH₂CH₃,vgb;ji,2
—Bu—n,vgd;ji,2
C₁₂H₂₂O₁₁,veth,2
CₙH₂ₙ₊₁COOCₘH₂ₘ₊₁,vi,2
—COOR,viji,2
NaNO₃,vilixioaooui,2
NaNO₃,vilixiokui,2
NaNO₃,vilixwooui,2
NaNO₃,vilixcui,2
NaHCO₃,vsjioj,2
NaHCO₃,vsjm,2
BaSO₄,vsj;ui,2
BaO,vstu,2
K₂CO₃,vuhv,2
HgS,vuua,2
㎅,zijioe,2
㎅,zijx,2
㎆,zijioe,2
㎆,zijx,2
㎇,zijioe,2
㎇,zijx,2
